sensor-id,temp [¡C],revC_raw_tmp,revC_raw_rv,tsi_value [m/s]
11,17.9,1.762,1.584,1.0997
11,17.9,1.76,1.584,1.0826
11,17.9,1.761,1.582,1.085
11,17.9,1.759,1.584,1.085
11,17.9,1.762,1.591,1.0704
11,17.8,1.755,1.598,1.1022
11,17.8,1.762,1.597,1.1022
11,17.9,1.759,1.603,1.1364
11,17.9,1.76,1.6,1.1413
11,17.9,1.759,1.593,1.1535
11,17.9,1.767,1.595,1.1535
11,17.9,1.764,1.597,1.1632
11,17.9,1.761,1.599,1.1632
11,17.9,1.766,1.595,1.1657
11,17.9,1.761,1.596,1.1657
11,17.9,1.76,1.596,1.1681
11,17.9,1.762,1.599,1.1681
11,17.8,1.762,1.6,1.1608
11,17.8,1.761,1.591,1.1632
11,17.8,1.765,1.6,1.1632
11,17.8,1.762,1.599,1.1608
11,17.9,1.764,1.6,1.1706
11,17.9,1.763,1.595,1.1706
11,17.9,1.761,1.6,1.1877
11,17.9,1.763,1.6,1.1828
11,17.9,1.761,1.6,1.1828
11,17.9,1.766,1.6,1.1828
11,17.9,1.763,1.591,1.2023
11,17.9,1.765,1.597,1.195
11,17.8,1.761,1.584,1.1877
11,17.8,1.762,1.6,1.1877
11,17.9,1.769,1.598,1.2023
11,17.9,1.763,1.593,1.2023
11,17.9,1.763,1.595,1.2072
11,17.9,1.763,1.591,1.2023
11,17.9,1.764,1.591,1.2072
11,17.9,1.758,1.598,1.1926
11,17.9,1.756,1.598,1.1926
11,17.9,1.763,1.6,1.1706
11,17.9,1.758,1.6,1.1706
11,17.9,1.763,1.603,1.1681
11,17.9,1.762,1.591,1.1437
11,17.9,1.759,1.601,1.1657
11,17.9,1.761,1.587,1.1657
11,17.9,1.758,1.599,1.1657
11,17.9,1.765,1.585,1.1755
11,17.9,1.762,1.583,1.1755
11,17.9,1.758,1.585,1.2268
11,17.9,1.763,1.589,1.2683
11,17.9,1.757,1.597,1.2683
11,17.9,1.762,1.594,1.2683
11,17.8,1.756,1.583,1.2537
11,17.8,1.759,1.585,1.2512
11,17.9,1.76,1.587,1.2512
11,17.9,1.762,1.585,1.261
11,17.9,1.762,1.584,1.2732
11,17.9,1.765,1.582,1.2732
11,17.8,1.758,1.584,1.2977
11,17.8,1.763,1.59,1.283
11,17.9,1.755,1.585,1.283
11,17.9,1.76,1.597,1.2219
11,17.8,1.76,1.599,1.2072
11,17.8,1.766,1.6,1.2072
11,17.8,1.758,1.595,1.1901
11,17.8,1.765,1.6,1.1804
11,17.8,1.756,1.597,1.1804
11,17.8,1.763,1.597,1.1828
11,17.8,1.763,1.597,1.1681
11,17.8,1.765,1.597,1.1681
11,17.8,1.754,1.599,1.1535
11,17.8,1.762,1.6,1.151
11,17.9,1.758,1.591,1.151
11,17.9,1.765,1.594,1.1535
11,17.9,1.761,1.589,1.1755
11,17.9,1.763,1.595,1.2097
11,17.9,1.759,1.597,1.2097
11,17.9,1.761,1.589,1.2341
11,17.9,1.759,1.597,1.2317
11,17.9,1.764,1.597,1.2317
11,17.9,1.762,1.6,1.2512
11,17.9,1.759,1.597,1.2146
11,17.9,1.763,1.6,1.2146
10,18,1.669,1.311,0
10,18,1.671,1.311,0
10,18,1.671,1.31,0
10,18,1.665,1.31,0
10,18,1.667,1.313,0
10,18,1.675,1.313,0
10,18,1.668,1.312,0
10,18,1.67,1.312,0
10,18,1.666,1.31,0
10,18,1.664,1.309,0
10,18,1.666,1.308,0
10,18,1.664,1.312,0
10,18,1.665,1.315,0
10,18,1.664,1.312,0
10,18,1.664,1.323,0
10,18,1.71,1.475,0.2566
10,18,1.712,1.479,0.2639
10,17.9,1.714,1.487,0.2639
10,17.9,1.713,1.475,0.2688
10,18,1.712,1.487,0.2713
10,18,1.717,1.486,0.2713
10,18,1.715,1.478,0.281
10,18,1.716,1.487,0.2859
10,17.9,1.717,1.477,0.2859
10,17.9,1.719,1.476,0.2859
10,18,1.719,1.483,0.2884
10,18,1.719,1.473,0.2884
10,18,1.724,1.478,0.2908
10,18,1.715,1.478,0.2884
10,18,1.719,1.477,0.2884
10,18,1.715,1.485,0.2884
10,18,1.721,1.474,0.2908
10,18,1.719,1.473,0.2957
10,17.9,1.719,1.481,0.2957
10,17.9,1.718,1.477,0.2884
10,18,1.719,1.473,0.2884
10,18,1.717,1.472,0.2884
10,18,1.724,1.471,0.281
10,18,1.72,1.475,0.2786
10,17.9,1.723,1.472,0.2786
10,17.9,1.715,1.475,0.2761
10,18,1.721,1.471,0.2713
10,18,1.721,1.472,0.2713
10,18,1.719,1.474,0.2713
10,18,1.719,1.473,0.2713
10,17.9,1.723,1.479,0.2737
10,17.9,1.717,1.476,0.2737
10,18,1.717,1.471,0.2615
10,18,1.72,1.469,0.2615
10,18,1.719,1.478,0.2639
10,18,1.719,1.477,0.2639
10,17.9,1.721,1.467,0.2713
10,17.9,1.724,1.475,0.2713
10,18,1.717,1.485,0.2761
10,18,1.723,1.475,0.2761
10,17.9,1.717,1.473,0.2737
10,17.9,1.725,1.472,0.2737
10,17.9,1.716,1.479,0.2761
10,17.9,1.723,1.479,0.2761
10,17.9,1.717,1.479,0.281
10,17.9,1.721,1.474,0.2786
10,17.9,1.719,1.479,0.2884
10,17.9,1.722,1.483,0.2884
10,17.9,1.718,1.477,0.281
10,17.9,1.718,1.478,0.281
10,17.9,1.717,1.474,0.281
10,17.9,1.723,1.475,0.2835
10,18,1.723,1.477,0.2908
10,18,1.727,1.473,0.2908
10,17.9,1.718,1.476,0.2835
10,17.9,1.721,1.473,0.2835
10,18,1.716,1.471,0.281
10,18,1.725,1.47,0.2835
10,17.9,1.719,1.472,0.2835
10,17.9,1.724,1.476,0.2835
10,18,1.723,1.482,0.2786
10,18,1.723,1.472,0.2786
10,17.9,1.717,1.483,0.2737
10,17.9,1.723,1.493,0.2737
10,17.9,1.721,1.488,0.2664
10,17.9,1.724,1.495,0.2664
10,18,1.725,1.492,0.281
10,18,1.725,1.495,0.281
10,18,1.722,1.493,0.2981
10,18,1.721,1.494,0.2981
10,18,1.727,1.495,0.3152
10,18,1.721,1.491,0.3152
10,17.9,1.725,1.495,0.325
10,17.9,1.728,1.488,0.3275
10,17.9,1.725,1.491,0.3275
10,17.9,1.726,1.498,0.3275
10,18,1.726,1.5,0.3397
10,18,1.725,1.495,0.3299
10,17.9,1.726,1.493,0.3299
10,17.9,1.727,1.494,0.3299
10,17.9,1.727,1.501,0.3324
10,17.9,1.727,1.498,0.3324
10,17.9,1.728,1.502,0.3348
10,17.9,1.727,1.495,0.3299
10,17.9,1.723,1.492,0.3299
10,17.9,1.728,1.495,0.3299
10,17.9,1.725,1.493,0.3299
10,17.9,1.719,1.499,0.3299
10,17.9,1.727,1.498,0.3324
10,17.9,1.723,1.505,0.3324
10,18,1.723,1.498,0.3372
10,18,1.723,1.493,0.3372
10,17.9,1.723,1.491,0.3397
10,17.9,1.725,1.491,0.3372
10,17.9,1.725,1.492,0.3421
10,17.9,1.723,1.491,0.3421
10,17.9,1.723,1.499,0.3421
10,17.9,1.723,1.495,0.3421
10,17.9,1.727,1.501,0.347
10,17.9,1.719,1.502,0.3446
10,17.9,1.719,1.497,0.3446
10,17.9,1.728,1.498,0.3446
10,17.9,1.727,1.494,0.3372
10,17.9,1.725,1.502,0.3348
10,17.9,1.728,1.493,0.3324
10,17.9,1.725,1.501,0.3324
10,17.9,1.73,1.499,0.3348
10,17.9,1.727,1.5,0.3348
10,17.9,1.726,1.506,0.3372
10,17.9,1.731,1.498,0.3348
10,17.9,1.725,1.498,0.3299
10,17.9,1.724,1.493,0.3299
10,17.9,1.718,1.499,0.3348
10,17.9,1.731,1.498,0.3348
10,17.9,1.719,1.491,0.3372
10,17.9,1.723,1.492,0.3372
10,17.9,1.725,1.501,0.3421
10,17.9,1.728,1.5,0.3421
10,17.9,1.727,1.502,0.3397
10,17.9,1.728,1.506,0.3421
10,17.9,1.725,1.503,0.3446
10,17.9,1.727,1.498,0.3446
10,17.9,1.726,1.493,0.3397
10,17.9,1.728,1.49,0.3397
10,17.9,1.719,1.494,0.3372
10,17.9,1.727,1.488,0.3348
10,17.9,1.723,1.507,0.3324
10,17.9,1.723,1.506,0.3324
10,17.9,1.723,1.513,0.347
10,17.9,1.728,1.512,0.347
10,17.9,1.719,1.52,0.3592
10,17.9,1.727,1.52,0.3739
10,17.9,1.728,1.52,0.3861
10,17.9,1.728,1.514,0.3861
10,17.9,1.726,1.519,0.4008
10,17.9,1.728,1.519,0.4057
10,17.9,1.727,1.518,0.4057
10,17.9,1.729,1.51,0.4057
10,17.9,1.728,1.52,0.4081
10,17.9,1.728,1.526,0.4081
10,17.9,1.73,1.515,0.4081
10,17.9,1.73,1.52,0.4081
10,17.9,1.729,1.525,0.4106
10,17.9,1.729,1.521,0.4106
10,17.9,1.726,1.525,0.4081
10,17.9,1.731,1.527,0.4057
10,17.9,1.73,1.52,0.4057
10,17.9,1.728,1.52,0.3959
10,17.9,1.731,1.517,0.391
10,17.9,1.73,1.52,0.391
10,17.9,1.73,1.52,0.391
10,17.9,1.731,1.52,0.391
10,17.9,1.73,1.52,0.3861
10,17.9,1.728,1.52,0.391
10,17.9,1.73,1.519,0.391
10,17.9,1.732,1.521,0.4008
10,17.9,1.728,1.518,0.4008
10,17.9,1.732,1.521,0.3886
10,17.9,1.728,1.517,0.3886
10,17.9,1.731,1.522,0.4008
10,17.9,1.73,1.521,0.4106
10,17.9,1.728,1.519,0.4106
10,17.9,1.73,1.517,0.4106
10,17.9,1.727,1.52,0.4081
10,17.9,1.73,1.52,0.4081
10,17.9,1.729,1.522,0.4154
10,17.9,1.73,1.519,0.413
10,17.9,1.723,1.517,0.413
10,17.9,1.728,1.518,0.4252
10,17.9,1.73,1.515,0.4326
10,17.9,1.73,1.518,0.4326
10,17.9,1.732,1.52,0.4252
10,17.9,1.728,1.52,0.4203
10,17.9,1.731,1.517,0.4203
10,17.9,1.727,1.52,0.4154
10,17.9,1.728,1.52,0.4057
10,17.9,1.729,1.519,0.4057
10,17.9,1.731,1.523,0.4081
10,17.9,1.727,1.519,0.4179
10,17.9,1.73,1.521,0.4106
10,17.9,1.729,1.52,0.4106
10,17.9,1.733,1.517,0.413
10,17.9,1.729,1.521,0.4106
10,17.9,1.728,1.523,0.4106
10,17.9,1.73,1.52,0.4154
10,17.9,1.73,1.52,0.4106
10,17.9,1.728,1.52,0.4106
10,17.9,1.733,1.518,0.4081
10,17.9,1.727,1.522,0.4081
10,17.9,1.73,1.52,0.4081
10,17.9,1.729,1.52,0.4032
10,17.9,1.733,1.52,0.4081
10,17.9,1.731,1.52,0.4081
10,17.9,1.734,1.517,0.4106
10,17.9,1.73,1.522,0.4032
10,17.9,1.73,1.527,0.4032
10,17.9,1.732,1.531,0.4203
10,17.9,1.731,1.535,0.4497
10,17.9,1.728,1.545,0.4497
10,17.9,1.732,1.543,0.4545
10,17.9,1.729,1.548,0.4717
10,17.9,1.728,1.553,0.479
10,17.9,1.729,1.548,0.479
10,17.9,1.728,1.553,0.4936
10,17.9,1.731,1.552,0.501
10,17.9,1.729,1.556,0.501
10,17.9,1.729,1.553,0.4985
10,17.9,1.73,1.557,0.5108
10,17.9,1.735,1.552,0.5108
10,17.9,1.728,1.555,0.5156
10,17.9,1.731,1.562,0.5156
10,17.9,1.734,1.55,0.5156
10,17.9,1.731,1.557,0.5132
10,17.9,1.734,1.566,0.5132
10,17.9,1.733,1.552,0.5132
10,17.9,1.736,1.554,0.5205
10,17.9,1.731,1.552,0.5279
10,17.9,1.734,1.553,0.5279
10,17.9,1.728,1.557,0.5352
10,17.9,1.732,1.551,0.5376
10,17.9,1.733,1.552,0.5279
10,17.9,1.735,1.553,0.5279
10,17.9,1.735,1.552,0.5303
10,17.9,1.733,1.547,0.5303
10,17.9,1.736,1.553,0.523
10,17.9,1.733,1.561,0.5254
10,17.9,1.733,1.556,0.5156
10,17.9,1.738,1.555,0.5156
10,17.9,1.735,1.545,0.5083
10,17.9,1.733,1.555,0.5181
10,17.9,1.731,1.552,0.5181
10,17.9,1.734,1.553,0.5205
10,17.9,1.735,1.552,0.5181
10,17.9,1.735,1.557,0.5181
10,17.9,1.733,1.553,0.5181
10,17.9,1.734,1.555,0.5205
10,17.9,1.733,1.553,0.5108
10,17.9,1.738,1.553,0.5108
10,17.9,1.733,1.555,0.4961
10,17.9,1.737,1.556,0.4961
10,17.9,1.731,1.559,0.5108
10,17.9,1.73,1.558,0.5034
10,17.9,1.739,1.552,0.5083
10,17.9,1.735,1.558,0.5083
10,17.9,1.734,1.561,0.5156
10,17.9,1.733,1.565,0.5156
10,17.9,1.735,1.558,0.5205
10,17.9,1.735,1.555,0.5205
10,17.9,1.735,1.552,0.5181
10,17.9,1.738,1.555,0.5181
10,17.9,1.734,1.555,0.5303
10,17.9,1.73,1.552,0.5279
10,17.9,1.735,1.552,0.523
10,17.9,1.733,1.557,0.523
10,17.9,1.737,1.553,0.5205
10,17.9,1.734,1.557,0.5205
10,17.9,1.738,1.552,0.5156
10,17.9,1.734,1.558,0.5108
10,17.9,1.737,1.555,0.523
10,17.9,1.727,1.559,0.523
10,17.9,1.733,1.557,0.5352
10,17.9,1.733,1.571,0.5352
10,17.9,1.738,1.558,0.5523
10,17.9,1.735,1.566,0.5596
10,17.9,1.734,1.565,0.5816
10,17.9,1.734,1.573,0.5816
10,17.9,1.733,1.569,0.5767
10,17.9,1.737,1.568,0.5743
10,17.9,1.733,1.565,0.5841
10,17.9,1.738,1.577,0.5841
10,17.9,1.74,1.568,0.5865
10,17.9,1.738,1.569,0.5865
10,17.9,1.737,1.572,0.5914
10,17.9,1.739,1.569,0.5963
10,17.9,1.731,1.573,0.5841
10,17.9,1.735,1.574,0.5841
10,17.9,1.738,1.573,0.589
10,17.9,1.735,1.574,0.5938
10,17.9,1.731,1.579,0.5914
10,17.9,1.739,1.574,0.5914
10,17.9,1.731,1.578,0.6012
10,17.9,1.738,1.573,0.6012
10,17.9,1.737,1.569,0.5938
10,17.9,1.739,1.565,0.5865
10,17.9,1.729,1.581,0.589
10,17.9,1.739,1.577,0.589
10,17.9,1.732,1.584,0.589
10,17.9,1.738,1.575,0.589
10,17.9,1.734,1.574,0.5816
10,17.9,1.743,1.575,0.5718
10,17.9,1.731,1.579,0.5694
10,17.9,1.738,1.577,0.5694
10,17.9,1.733,1.571,0.5694
10,17.9,1.739,1.572,0.5743
10,17.9,1.733,1.578,0.5792
10,17.9,1.741,1.575,0.5792
10,17.9,1.729,1.573,0.5816
10,17.9,1.738,1.571,0.5816
10,17.9,1.739,1.57,0.589
10,17.9,1.74,1.566,0.5865
10,17.9,1.738,1.577,0.5865
10,17.9,1.739,1.578,0.5865
10,17.9,1.741,1.575,0.5938
10,17.9,1.737,1.573,0.5938
10,17.9,1.735,1.57,0.6012
10,17.9,1.741,1.571,0.5938
10,17.9,1.735,1.569,0.5914
10,17.9,1.743,1.571,0.5914
10,17.9,1.738,1.569,0.5865
10,17.9,1.741,1.567,0.5914
10,17.9,1.741,1.573,0.5987
10,17.9,1.744,1.582,0.5987
10,17.9,1.739,1.57,0.6085
10,17.9,1.738,1.579,0.6085
10,17.9,1.738,1.578,0.6061
10,17.9,1.736,1.573,0.6085
10,17.9,1.739,1.574,0.6012
10,17.9,1.742,1.574,0.6012
10,17.9,1.737,1.581,0.5914
10,17.9,1.737,1.584,0.5914
10,17.9,1.733,1.584,0.6036
10,17.9,1.738,1.587,0.6085
10,17.9,1.733,1.592,0.6452
10,17.9,1.742,1.591,0.6452
10,17.9,1.74,1.592,0.6574
10,17.9,1.743,1.589,0.6647
10,17.9,1.741,1.6,0.6769
10,17.9,1.741,1.598,0.6769
10,17.9,1.743,1.597,0.6818
10,17.9,1.743,1.598,0.6818
10,17.9,1.737,1.599,0.6794
10,17.9,1.74,1.594,0.6891
10,17.9,1.737,1.594,0.7014
10,17.9,1.743,1.596,0.7014
10,17.9,1.739,1.598,0.6965
10,17.9,1.743,1.595,0.6965
10,17.9,1.738,1.598,0.6867
10,17.9,1.741,1.597,0.6843
10,17.9,1.741,1.595,0.6818
10,17.9,1.743,1.594,0.6818
10,17.9,1.734,1.6,0.6965
10,17.9,1.744,1.595,0.6891
10,17.9,1.735,1.6,0.6769
10,17.9,1.742,1.595,0.6769
10,17.8,1.738,1.598,0.6769
10,17.8,1.741,1.597,0.6769
10,17.9,1.735,1.591,0.6843
10,17.9,1.743,1.599,0.6769
10,17.9,1.733,1.597,0.6696
10,17.9,1.741,1.598,0.6696
10,17.9,1.739,1.588,0.6867
10,17.9,1.741,1.599,0.6843
10,17.9,1.737,1.599,0.6843
10,17.9,1.744,1.594,0.6647
10,17.9,1.738,1.594,0.6574
10,17.9,1.742,1.6,0.6574
10,17.9,1.742,1.591,0.6696
10,17.9,1.743,1.59,0.6769
10,17.8,1.742,1.594,0.6769
10,17.8,1.742,1.587,0.6745
10,17.9,1.738,1.594,0.6794
10,17.9,1.742,1.589,0.6794
10,17.9,1.741,1.597,0.6843
10,17.9,1.743,1.601,0.6891
10,17.9,1.735,1.593,0.6891
10,17.9,1.742,1.593,0.6891
10,17.9,1.738,1.599,0.6696
10,17.9,1.743,1.6,0.6696
10,17.9,1.737,1.6,0.6696
10,17.9,1.744,1.6,0.6574
10,17.9,1.742,1.601,0.6598
10,17.9,1.741,1.595,0.6598
10,17.9,1.743,1.6,0.6598
10,17.9,1.742,1.595,0.6647
10,17.9,1.742,1.594,0.6647
10,17.9,1.744,1.589,0.6696
10,17.9,1.738,1.599,0.6818
10,17.9,1.739,1.6,0.6818
10,17.9,1.741,1.603,0.6916
10,17.9,1.744,1.607,0.6965
10,17.9,1.743,1.605,0.6965
10,17.9,1.742,1.605,0.7331
10,17.8,1.741,1.603,0.7356
10,17.8,1.741,1.6,0.7356
10,17.9,1.743,1.611,0.7502
10,17.9,1.743,1.605,0.7502
10,17.9,1.741,1.611,0.7527
10,17.9,1.744,1.611,0.7527
10,17.9,1.743,1.611,0.7649
10,17.9,1.744,1.603,0.7625
10,17.8,1.739,1.611,0.7625
10,17.8,1.744,1.611,0.7551
10,17.9,1.739,1.61,0.7478
10,17.9,1.743,1.6,0.7478
10,17.9,1.738,1.616,0.7698
10,17.9,1.743,1.6,0.7576
10,17.9,1.744,1.609,0.7576
10,17.9,1.744,1.611,0.7625
10,17.9,1.741,1.611,0.7649
10,17.9,1.744,1.616,0.7649
10,17.9,1.741,1.61,0.7771
10,17.9,1.743,1.612,0.76
10,17.8,1.739,1.613,0.76
10,17.8,1.745,1.615,0.7527
10,17.9,1.744,1.611,0.7625
10,17.9,1.743,1.61,0.7625
10,17.8,1.739,1.613,0.7625
10,17.8,1.744,1.604,0.7625
10,17.9,1.742,1.614,0.7576
10,17.9,1.744,1.605,0.7576
10,17.9,1.738,1.613,0.7576
10,17.9,1.743,1.604,0.7551
10,17.8,1.737,1.616,0.7551
10,17.8,1.744,1.614,0.7527
10,17.8,1.739,1.617,0.7527
10,17.8,1.744,1.615,0.7527
10,17.8,1.741,1.604,0.7576
10,17.8,1.744,1.61,0.7722
10,17.9,1.74,1.612,0.7722
10,17.9,1.745,1.609,0.7551
10,17.8,1.742,1.609,0.7527
10,17.8,1.744,1.61,0.7527
10,17.8,1.739,1.607,0.76
10,17.8,1.744,1.609,0.7649
10,17.8,1.744,1.61,0.7649
10,17.8,1.744,1.601,0.7625
10,17.8,1.744,1.613,0.7502
10,17.8,1.744,1.609,0.7502
10,17.9,1.744,1.614,0.7502
10,17.9,1.742,1.61,0.7502
10,17.9,1.744,1.609,0.7502
10,17.9,1.744,1.616,0.7502
10,17.9,1.74,1.607,0.7527
10,17.9,1.744,1.601,0.7649
10,17.8,1.743,1.61,0.7649
10,17.8,1.744,1.605,0.7698
10,17.9,1.744,1.609,0.7722
10,17.9,1.744,1.606,0.7722
10,17.8,1.743,1.615,0.7674
10,17.8,1.744,1.616,0.7893
10,17.8,1.743,1.622,0.7893
10,17.8,1.744,1.623,0.7893
10,17.9,1.744,1.617,0.7942
10,17.9,1.744,1.622,0.8211
10,17.9,1.744,1.616,0.8211
10,17.9,1.743,1.623,0.8407
10,17.9,1.745,1.619,0.8407
10,17.9,1.744,1.617,0.8553
10,17.9,1.744,1.617,0.8627
10,17.9,1.746,1.619,0.8724
10,17.9,1.743,1.623,0.8724
10,17.9,1.743,1.629,0.8773
10,17.8,1.744,1.63,0.8773
10,17.8,1.745,1.631,0.8749
10,17.8,1.744,1.623,0.8749
10,17.8,1.746,1.621,0.8895
10,17.9,1.744,1.626,0.8895
10,17.9,1.744,1.622,0.8822
10,17.9,1.744,1.628,0.8847
10,17.9,1.745,1.623,0.8651
10,17.9,1.745,1.631,0.8651
10,17.9,1.747,1.622,0.8602
10,17.9,1.744,1.629,0.8602
10,17.9,1.746,1.628,0.8431
10,17.8,1.743,1.629,0.8504
10,17.8,1.747,1.633,0.8749
10,17.9,1.744,1.626,0.8749
10,17.9,1.744,1.619,0.8773
10,17.8,1.744,1.625,0.8773
10,17.8,1.744,1.634,0.8529
10,17.9,1.745,1.626,0.8578
10,17.9,1.746,1.626,0.8578
10,17.9,1.748,1.626,0.8578
10,17.9,1.744,1.627,0.8456
10,17.9,1.745,1.63,0.8504
10,17.9,1.744,1.621,0.8456
10,17.9,1.744,1.633,0.8456
10,17.9,1.742,1.622,0.8504
10,17.8,1.744,1.63,0.8504
10,17.8,1.744,1.626,0.8529
10,17.9,1.744,1.628,0.8529
10,17.9,1.747,1.631,0.8504
10,17.8,1.747,1.625,0.8504
10,17.8,1.746,1.618,0.8553
10,17.8,1.744,1.627,0.8578
10,17.8,1.745,1.631,0.8578
10,17.8,1.743,1.635,0.8578
10,17.8,1.744,1.631,0.8504
10,17.9,1.744,1.631,0.8504
10,17.9,1.745,1.627,0.8382
10,17.8,1.744,1.63,0.8333
10,17.8,1.744,1.632,0.8284
10,17.9,1.745,1.632,0.8284
10,17.9,1.744,1.63,0.8309
10,17.9,1.744,1.641,0.8309
10,17.9,1.749,1.625,0.8187
10,17.9,1.744,1.623,0.8187
10,17.9,1.744,1.635,0.8456
10,17.8,1.744,1.638,0.8456
10,17.8,1.743,1.638,0.87
10,17.9,1.746,1.639,0.8822
10,17.9,1.745,1.642,0.9115
10,17.8,1.745,1.645,0.9115
10,17.8,1.744,1.648,0.9164
10,17.9,1.746,1.638,0.9164
10,17.9,1.744,1.643,0.9238
10,17.8,1.749,1.645,0.9189
10,17.8,1.747,1.649,0.9189
10,17.9,1.744,1.647,0.9189
10,17.9,1.744,1.646,0.9335
10,17.8,1.745,1.647,0.9335
10,17.8,1.75,1.635,0.9457
10,17.9,1.751,1.645,0.9604
10,17.9,1.75,1.645,0.9653
10,17.8,1.749,1.638,0.9653
10,17.8,1.748,1.639,0.9751
10,17.9,1.746,1.648,0.9702
10,17.9,1.747,1.641,0.9726
10,17.9,1.75,1.645,0.9726
10,17.9,1.747,1.647,0.9506
10,17.8,1.752,1.646,0.9506
10,17.8,1.746,1.648,0.9384
10,17.9,1.747,1.646,0.9433
10,17.9,1.751,1.645,0.936
10,17.9,1.747,1.646,0.936
10,17.9,1.745,1.645,0.9433
10,17.9,1.75,1.636,0.9433
10,17.9,1.746,1.646,0.9531
10,17.9,1.749,1.643,0.9531
10,17.9,1.748,1.633,0.9653
10,17.8,1.748,1.641,0.9653
10,17.8,1.745,1.641,0.9824
10,17.9,1.744,1.639,0.9824
10,17.9,1.749,1.648,0.9971
10,17.8,1.744,1.648,0.9971
10,17.8,1.747,1.649,0.9775
10,17.9,1.747,1.649,0.9775
10,17.9,1.749,1.648,0.9848
10,17.9,1.744,1.648,0.9848
10,17.9,1.747,1.649,0.9775
10,17.9,1.747,1.654,0.9775
10,17.9,1.747,1.646,0.9629
10,17.8,1.753,1.648,0.9629
10,17.8,1.749,1.648,0.9629
10,17.9,1.748,1.645,0.9653
10,17.9,1.751,1.643,0.9506
10,17.9,1.75,1.648,0.9506
10,17.9,1.746,1.649,0.958
10,17.9,1.749,1.65,0.9604
10,17.9,1.746,1.644,0.9848
10,17.8,1.747,1.648,0.9848
10,17.8,1.749,1.651,0.9531
10,17.8,1.749,1.644,0.9531
10,17.8,1.747,1.646,0.9726
10,17.9,1.745,1.638,0.9873
10,17.9,1.746,1.655,0.9677
10,17.8,1.746,1.65,0.9677
10,17.8,1.749,1.651,0.98
10,17.9,1.75,1.657,0.9946
10,17.9,1.745,1.65,0.9946
10,17.8,1.753,1.647,1.0239
10,17.8,1.746,1.648,1.0753
10,17.8,1.747,1.652,1.0753
10,17.8,1.748,1.654,1.0753
10,17.8,1.753,1.651,1.0753
10,17.8,1.749,1.655,1.0753
10,17.8,1.749,1.655,1.085
10,17.8,1.747,1.653,1.0728
10,17.9,1.75,1.659,1.0728
10,17.9,1.751,1.661,1.063
10,17.9,1.75,1.658,1.0533
10,17.9,1.749,1.659,1.0337
10,17.8,1.75,1.655,1.0337
10,17.8,1.751,1.655,1.0533
10,17.9,1.75,1.661,1.0484
10,17.9,1.749,1.657,1.0484
10,17.8,1.748,1.652,1.0508
10,17.8,1.748,1.661,1.0337
10,17.8,1.749,1.655,1.0337
10,17.8,1.749,1.657,1.063
10,17.9,1.747,1.658,1.0655
10,17.9,1.749,1.658,1.0655
10,17.8,1.749,1.654,1.0435
10,17.8,1.749,1.658,1.0459
10,17.9,1.753,1.665,1.0459
10,17.9,1.748,1.658,1.0313
10,17.9,1.75,1.664,1.0288
10,17.9,1.754,1.663,1.0288
10,17.9,1.747,1.662,1.0386
10,17.9,1.75,1.66,1.0288
10,17.8,1.746,1.66,1.0288
10,17.8,1.751,1.655,1.0191
10,17.9,1.75,1.652,1.0508
10,17.9,1.753,1.654,1.0777
10,17.9,1.747,1.654,1.0777
10,17.9,1.75,1.662,1.0875
10,17.9,1.751,1.659,1.0875
10,17.9,1.753,1.658,1.0875
10,17.8,1.748,1.658,1.063
10,17.8,1.753,1.658,1.0484
10,17.9,1.749,1.663,1.0484
10,17.9,1.747,1.651,1.0508
10,17.8,1.751,1.655,1.0435
10,17.8,1.751,1.654,1.0435
10,17.9,1.751,1.653,1.0508
10,17.9,1.75,1.654,1.0606
10,17.9,1.751,1.652,1.0606
10,17.9,1.751,1.658,1.0704
10,17.9,1.75,1.65,1.0606
10,17.9,1.753,1.661,1.0606
10,17.9,1.747,1.651,1.0728
10,17.9,1.75,1.651,1.0606
10,17.8,1.75,1.662,1.0606
10,17.8,1.751,1.659,1.0704
10,17.8,1.749,1.664,1.0826
10,17.8,1.755,1.676,1.0826
10,17.9,1.751,1.667,1.0948
10,17.9,1.747,1.673,1.0997
10,17.8,1.751,1.678,1.129
10,17.8,1.751,1.677,1.129
10,17.9,1.75,1.671,1.1413
10,17.9,1.752,1.669,1.1779
10,17.8,1.751,1.668,1.1779
10,17.8,1.753,1.673,1.195
10,17.9,1.749,1.67,1.1877
10,17.9,1.758,1.667,1.1877
10,17.8,1.749,1.667,1.2268
10,17.8,1.749,1.662,1.2634
10,17.9,1.751,1.664,1.2634
10,17.9,1.747,1.662,1.2879
10,17.8,1.751,1.679,1.305
10,17.8,1.749,1.68,1.305
10,17.8,1.754,1.673,1.3025
10,17.8,1.753,1.674,1.2805
10,17.8,1.749,1.67,1.2366
10,17.8,1.751,1.68,1.2366
10,17.9,1.752,1.675,1.2023
10,17.9,1.755,1.676,1.2023
10,17.8,1.753,1.675,1.195
10,17.8,1.755,1.677,1.1926
10,17.8,1.75,1.677,1.1901
10,17.8,1.75,1.679,1.1779
10,17.8,1.751,1.676,1.1632
10,17.8,1.749,1.669,1.1632
10,17.9,1.748,1.677,1.1608
10,17.9,1.747,1.679,1.1559
10,17.9,1.75,1.675,1.1559
10,17.9,1.75,1.684,1.1608
10,17.9,1.75,1.679,1.151
